Timestamp,AsOf,Location,Permits,Spots_Available,Vacancy_Enabled
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Northern,Blue,2798,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Northern,Red,538,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Northern,Yellow,15,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Northern,Green,6,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Northern,Blue,207,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Southern,Visitor,317,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Southern,Blue,1262,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Southern,Red,793,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Southern,Yellow,0,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Southern,Green,0,False
2026-08-22 16:12:01,23/08/2026 02:10:15 AM,Southern,None,0,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,10 Research Way (N1) Gnd,Visitor,204,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,2 Innovation Walk (N1) L1-6,Blue,2798,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,2 Innovation Walk (N1) L1,Red,291,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,20 Ancora Imparo Way (S2) P1,Green,147,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,52 Scenic Blvd (SE1),Red / Orange,356,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,54 Scenic Blvd (SE2),Blue,72,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,64 Scenic Blvd (SE3),Visitor,318,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,60 Scenic Blvd (SE4),Blue,903,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,62 Scenic Blvd (SE5),Blue,288,True
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,"N1 - L2, 2 Innovation Walk",Blue,636,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Northern,Blue,2798,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Northern,Red,538,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Northern,Yellow,15,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Northern,Green,6,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Northern,Blue,207,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Southern,Visitor,318,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Southern,Blue,1263,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Southern,Red,793,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Southern,Yellow,0,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Southern,Green,0,False
2026-08-22 16:39:27,23/08/2026 02:38:14 AM,Southern,None,0,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,10 Research Way (N1) Gnd,Visitor,204,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,2 Innovation Walk (N1) L1-6,Blue,2798,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,2 Innovation Walk (N1) L1,Red,291,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,20 Ancora Imparo Way (S2) P1,Green,147,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,52 Scenic Blvd (SE1),Red / Orange,357,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,54 Scenic Blvd (SE2),Blue,72,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,64 Scenic Blvd (SE3),Visitor,318,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,60 Scenic Blvd (SE4),Blue,903,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,62 Scenic Blvd (SE5),Blue,287,True
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,"N1 - L2, 2 Innovation Walk",Blue,636,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Northern,Blue,2798,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Northern,Red,538,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Northern,Yellow,15,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Northern,Green,6,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Northern,Blue,207,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Southern,Visitor,318,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Southern,Blue,1262,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Southern,Red,793,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Southern,Yellow,0,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Southern,Green,0,False
2026-08-22 16:57:36,23/08/2026 02:56:15 AM,Southern,None,0,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,10 Research Way (N1) Gnd,Visitor,204,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,2 Innovation Walk (N1) L1-6,Blue,2798,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,2 Innovation Walk (N1) L1,Red,291,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,20 Ancora Imparo Way (S2) P1,Green,147,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,52 Scenic Blvd (SE1),Red / Orange,357,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,54 Scenic Blvd (SE2),Blue,72,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,64 Scenic Blvd (SE3),Visitor,318,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,60 Scenic Blvd (SE4),Blue,902,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,62 Scenic Blvd (SE5),Blue,288,True
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,"N1 - L2, 2 Innovation Walk",Blue,636,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Northern,Blue,2798,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Northern,Red,538,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Northern,Yellow,15,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Northern,Green,6,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Northern,Blue,207,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Southern,Visitor,318,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Southern,Blue,1262,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Southern,Red,793,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Southern,Yellow,0,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Southern,Green,0,False
2026-08-22 17:16:50,23/08/2026 03:16:18 AM,Southern,None,0,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,10 Research Way (N1) Gnd,Visitor,204,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,2 Innovation Walk (N1) L1-6,Blue,2797,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,2 Innovation Walk (N1) L1,Red,291,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,20 Ancora Imparo Way (S2) P1-P4,Red,792,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,20 Ancora Imparo Way (S2) P1,Green,147,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,52 Scenic Blvd (SE1),Red / Orange,357,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,54 Scenic Blvd (SE2),Blue,72,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,64 Scenic Blvd (SE3),Visitor,318,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,60 Scenic Blvd (SE4),Blue,903,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,62 Scenic Blvd (SE5),Blue,288,True
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,"N1 - L2, 2 Innovation Walk",Blue,635,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Northern,Blue,2797,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Northern,Red,538,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Northern,Yellow,15,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Northern,Green,6,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Northern,Blue,207,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Southern,Visitor,318,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Southern,Blue,1263,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Southern,Red,792,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Southern,Yellow,0,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Southern,Green,0,False
2026-08-22 17:38:50,23/08/2026 03:38:15 AM,Southern,None,0,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,10 Research Way (N1) Gnd,Visitor,204,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,2 Innovation Walk (N1) L1-6,Blue,2798,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,2 Innovation Walk (N1) L1,Red,291,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,20 Ancora Imparo Way (S2) P1,Green,147,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,52 Scenic Blvd (SE1),Red / Orange,358,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,54 Scenic Blvd (SE2),Blue,72,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,64 Scenic Blvd (SE3),Visitor,318,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,60 Scenic Blvd (SE4),Blue,903,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,62 Scenic Blvd (SE5),Blue,288,True
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,"N1 - L2, 2 Innovation Walk",Blue,636,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Northern,Blue,2798,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Northern,Red,538,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Northern,Yellow,15,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Northern,Green,6,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Northern,Blue,207,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Southern,Visitor,318,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Southern,Blue,1263,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Southern,Red,793,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Southern,Yellow,0,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Southern,Green,0,False
2026-08-22 17:54:56,23/08/2026 03:54:18 AM,Southern,None,0,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,10 Research Way (N1) Gnd,Visitor,204,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,2 Innovation Walk (N1) L1-6,Blue,2798,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,2 Innovation Walk (N1) L1,Red,291,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,20 Ancora Imparo Way (S2) P1,Green,147,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,52 Scenic Blvd (SE1),Red / Orange,359,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,54 Scenic Blvd (SE2),Blue,72,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,64 Scenic Blvd (SE3),Visitor,318,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,60 Scenic Blvd (SE4),Blue,903,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,62 Scenic Blvd (SE5),Blue,288,True
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,"N1 - L2, 2 Innovation Walk",Blue,636,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Northern,Blue,2798,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Northern,Red,538,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Northern,Yellow,15,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Northern,Green,6,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Northern,Blue,207,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Southern,Visitor,318,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Southern,Blue,1263,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Southern,Red,793,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Southern,Yellow,0,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Southern,Green,0,False
2026-08-22 18:13:25,23/08/2026 04:12:14 AM,Southern,None,0,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,10 Research Way (N1) Gnd,Visitor,204,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,2 Innovation Walk (N1) L1-6,Blue,2798,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,2 Innovation Walk (N1) L1,Red,291,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,20 Ancora Imparo Way (S2) P1,Green,147,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,52 Scenic Blvd (SE1),Red / Orange,359,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,54 Scenic Blvd (SE2),Blue,72,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,64 Scenic Blvd (SE3),Visitor,318,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,60 Scenic Blvd (SE4),Blue,903,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,62 Scenic Blvd (SE5),Blue,288,True
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,"N1 - L2, 2 Innovation Walk",Blue,636,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Northern,Blue,2798,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Northern,Red,538,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Northern,Yellow,15,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Northern,Green,6,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Northern,Blue,207,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Southern,Visitor,318,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Southern,Blue,1263,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Southern,Red,793,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Southern,Yellow,0,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Southern,Green,0,False
2026-08-22 18:48:55,23/08/2026 04:48:18 AM,Southern,None,0,False
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,10 Research Way (N1) Gnd,Visitor,204,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,2 Innovation Walk (N1) L1-6,Blue,2798,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,2 Innovation Walk (N1) L1,Red,291,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,20 Ancora Imparo Way (S2) P1,Green,147,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,52 Scenic Blvd (SE1),Red / Orange,359,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,54 Scenic Blvd (SE2),Blue,72,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,64 Scenic Blvd (SE3),Visitor,318,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,60 Scenic Blvd (SE4),Blue,903,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,62 Scenic Blvd (SE5),Blue,287,True
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,"N1 - L2, 2 Innovation Walk",Blue,636,False
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,"N1 - L4, 2 Innovation Walk",Blue,641,False
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,"N1 - L5, 2 Innovation Walk",Blue,641,False
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,269,False
2026-08-22 19:10:05,23/08/2026 05:08:15 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
